coverage	seqs	seqnames	Type	Chromosome	Position	seq_type
-1	169	5	deletion	5	1054	deletion_5
-1	170	5	deletion	5	1055	deletion_5
-1	171	5	deletion	5	1056	deletion_5
-1	172	5	deletion	5	1057	deletion_5
-1	173	5	deletion	5	1058	deletion_5
-1	174	5	deletion	5	1059	deletion_5
-1	175	5	deletion	5	1060	deletion_5
-1	176	5	deletion	5	1061	deletion_5
-1	177	5	deletion	5	1062	deletion_5
-1	178	5	deletion	5	1063	deletion_5
-1	179	5	deletion	5	1064	deletion_5
-1	180	5	deletion	5	1065	deletion_5
-1	181	5	deletion	5	1066	deletion_5
-1	1	6	deletion	6	1067	deletion_6
-1	2	6	deletion	6	1068	deletion_6
-1	3	6	deletion	6	1069	deletion_6
-1	4	6	deletion	6	1070	deletion_6
-1	5	6	deletion	6	1071	deletion_6
-2	6	6	deletion	6	1072	deletion_6
-1	7	6	deletion	6	1073	deletion_6
-1	8	6	deletion	6	1074	deletion_6
-1	9	6	deletion	6	1075	deletion_6
-1	10	6	deletion	6	1076	deletion_6
-1	11	6	deletion	6	1077	deletion_6
-1	12	6	deletion	6	1078	deletion_6
-1	13	6	deletion	6	1079	deletion_6
-1	14	6	deletion	6	1080	deletion_6
-1	15	6	deletion	6	1081	deletion_6
-1	16	6	deletion	6	1082	deletion_6
-1	17	6	deletion	6	1083	deletion_6
-1	18	6	deletion	6	1084	deletion_6
-1	19	6	deletion	6	1085	deletion_6
-1	20	6	deletion	6	1086	deletion_6
-1	21	6	deletion	6	1087	deletion_6
-1	22	6	deletion	6	1088	deletion_6
-1	23	6	deletion	6	1089	deletion_6
-1	24	6	deletion	6	1090	deletion_6
-1	25	6	deletion	6	1091	deletion_6
-1	26	6	deletion	6	1092	deletion_6
-1	27	6	deletion	6	1093	deletion_6
-1	28	6	deletion	6	1094	deletion_6
-1	29	6	deletion	6	1095	deletion_6
-1	30	6	deletion	6	1096	deletion_6
-1	31	6	deletion	6	1097	deletion_6
-2	32	6	deletion	6	1098	deletion_6
-1	33	6	deletion	6	1099	deletion_6
-1	34	6	deletion	6	1100	deletion_6
-1	35	6	deletion	6	1101	deletion_6
-1	36	6	deletion	6	1102	deletion_6
-1	37	6	deletion	6	1103	deletion_6
-1	38	6	deletion	6	1104	deletion_6
-1	39	6	deletion	6	1105	deletion_6
-1	40	6	deletion	6	1106	deletion_6
-1	41	6	deletion	6	1107	deletion_6
-1	42	6	deletion	6	1108	deletion_6
-1	43	6	deletion	6	1109	deletion_6
-1	44	6	deletion	6	1110	deletion_6
-1	45	6	deletion	6	1111	deletion_6
-1	46	6	deletion	6	1112	deletion_6
-1	47	6	deletion	6	1113	deletion_6
-3	48	6	deletion	6	1114	deletion_6
-3	49	6	deletion	6	1115	deletion_6
-3	50	6	deletion	6	1116	deletion_6
-3	51	6	deletion	6	1117	deletion_6
-3	52	6	deletion	6	1118	deletion_6
-3	53	6	deletion	6	1119	deletion_6
-3	54	6	deletion	6	1120	deletion_6
-3	55	6	deletion	6	1121	deletion_6
-3	56	6	deletion	6	1122	deletion_6
-3	57	6	deletion	6	1123	deletion_6
-3	58	6	deletion	6	1124	deletion_6
-3	59	6	deletion	6	1125	deletion_6
0	60	6	deletion	6	1126	deletion_6
0	61	6	deletion	6	1127	deletion_6
0	62	6	deletion	6	1128	deletion_6
-3	63	6	deletion	6	1129	deletion_6
-3	64	6	deletion	6	1130	deletion_6
-3	65	6	deletion	6	1131	deletion_6
-3	66	6	deletion	6	1132	deletion_6
-3	67	6	deletion	6	1133	deletion_6
-3	68	6	deletion	6	1134	deletion_6
-3	69	6	deletion	6	1135	deletion_6
-3	70	6	deletion	6	1136	deletion_6
-3	71	6	deletion	6	1137	deletion_6
-3	72	6	deletion	6	1138	deletion_6
-3	73	6	deletion	6	1139	deletion_6
-3	74	6	deletion	6	1140	deletion_6
-3	75	6	deletion	6	1141	deletion_6
-3	76	6	deletion	6	1142	deletion_6
-3	77	6	deletion	6	1143	deletion_6
-3	78	6	deletion	6	1144	deletion_6
-3	79	6	deletion	6	1145	deletion_6
-3	80	6	deletion	6	1146	deletion_6
-3	81	6	deletion	6	1147	deletion_6
-3	82	6	deletion	6	1148	deletion_6
-3	83	6	deletion	6	1149	deletion_6
-3	84	6	deletion	6	1150	deletion_6
-3	85	6	deletion	6	1151	deletion_6
-3	86	6	deletion	6	1152	deletion_6
-3	87	6	deletion	6	1153	deletion_6
-3	88	6	deletion	6	1154	deletion_6
-3	89	6	deletion	6	1155	deletion_6
-3	90	6	deletion	6	1156	deletion_6
-3	91	6	deletion	6	1157	deletion_6
-3	92	6	deletion	6	1158	deletion_6
-3	93	6	deletion	6	1159	deletion_6
-3	94	6	deletion	6	1160	deletion_6
-3	95	6	deletion	6	1161	deletion_6
-4	96	6	deletion	6	1162	deletion_6
-4	97	6	deletion	6	1163	deletion_6
-4	98	6	deletion	6	1164	deletion_6
-4	99	6	deletion	6	1165	deletion_6
-4	100	6	deletion	6	1166	deletion_6
-6	101	6	deletion	6	1167	deletion_6
-6	102	6	deletion	6	1168	deletion_6
-6	103	6	deletion	6	1169	deletion_6
-6	104	6	deletion	6	1170	deletion_6
-6	105	6	deletion	6	1171	deletion_6
-5	106	6	deletion	6	1172	deletion_6
-4	107	6	deletion	6	1173	deletion_6
-4	108	6	deletion	6	1174	deletion_6
-4	109	6	deletion	6	1175	deletion_6
-6	110	6	deletion	6	1176	deletion_6
-6	111	6	deletion	6	1177	deletion_6
-6	112	6	deletion	6	1178	deletion_6
-6	113	6	deletion	6	1179	deletion_6
-7	114	6	deletion	6	1180	deletion_6
-9	115	6	deletion	6	1181	deletion_6
-8	116	6	deletion	6	1182	deletion_6
-8	117	6	deletion	6	1183	deletion_6
-8	118	6	deletion	6	1184	deletion_6
-8	119	6	deletion	6	1185	deletion_6
-8	120	6	deletion	6	1186	deletion_6
-8	121	6	deletion	6	1187	deletion_6
-8	122	6	deletion	6	1188	deletion_6
-8	123	6	deletion	6	1189	deletion_6
-8	124	6	deletion	6	1190	deletion_6
-8	125	6	deletion	6	1191	deletion_6
-4	126	6	deletion	6	1192	deletion_6
-6	127	6	deletion	6	1193	deletion_6
-6	128	6	deletion	6	1194	deletion_6
-6	129	6	deletion	6	1195	deletion_6
-6	130	6	deletion	6	1196	deletion_6
-5	131	6	deletion	6	1197	deletion_6
-5	132	6	deletion	6	1198	deletion_6
-5	133	6	deletion	6	1199	deletion_6
-6	134	6	deletion	6	1200	deletion_6
-5	135	6	deletion	6	1201	deletion_6
-5	136	6	deletion	6	1202	deletion_6
-5	137	6	deletion	6	1203	deletion_6
-5	138	6	deletion	6	1204	deletion_6
-5	139	6	deletion	6	1205	deletion_6
-5	140	6	deletion	6	1206	deletion_6
-5	141	6	deletion	6	1207	deletion_6
-5	142	6	deletion	6	1208	deletion_6
-5	143	6	deletion	6	1209	deletion_6
-5	144	6	deletion	6	1210	deletion_6
-5	145	6	deletion	6	1211	deletion_6
-5	146	6	deletion	6	1212	deletion_6
-5	147	6	deletion	6	1213	deletion_6
-5	148	6	deletion	6	1214	deletion_6
-5	149	6	deletion	6	1215	deletion_6
-5	150	6	deletion	6	1216	deletion_6
-5	151	6	deletion	6	1217	deletion_6
-5	152	6	deletion	6	1218	deletion_6
-5	153	6	deletion	6	1219	deletion_6
-6	154	6	deletion	6	1220	deletion_6
-5	155	6	deletion	6	1221	deletion_6
-6	156	6	deletion	6	1222	deletion_6
-7	157	6	deletion	6	1223	deletion_6
-7	158	6	deletion	6	1224	deletion_6
-7	159	6	deletion	6	1225	deletion_6
-6	160	6	deletion	6	1226	deletion_6
-6	161	6	deletion	6	1227	deletion_6
-7	162	6	deletion	6	1228	deletion_6
-10	163	6	deletion	6	1229	deletion_6
-7	164	6	deletion	6	1230	deletion_6
-7	165	6	deletion	6	1231	deletion_6
-7	166	6	deletion	6	1232	deletion_6
-7	167	6	deletion	6	1233	deletion_6
-7	168	6	deletion	6	1234	deletion_6
-7	169	6	deletion	6	1235	deletion_6
-6	170	6	deletion	6	1236	deletion_6
-6	171	6	deletion	6	1237	deletion_6
0	172	6	deletion	6	1238	deletion_6
-5	1	7	deletion	7	1239	deletion_7
-5	2	7	deletion	7	1240	deletion_7
-5	3	7	deletion	7	1241	deletion_7
-5	4	7	deletion	7	1242	deletion_7
-6	5	7	deletion	7	1243	deletion_7
-7	6	7	deletion	7	1244	deletion_7
-6	7	7	deletion	7	1245	deletion_7
-7	8	7	deletion	7	1246	deletion_7
-7	9	7	deletion	7	1247	deletion_7
-6	10	7	deletion	7	1248	deletion_7
-6	11	7	deletion	7	1249	deletion_7
-6	12	7	deletion	7	1250	deletion_7
-6	13	7	deletion	7	1251	deletion_7
-6	14	7	deletion	7	1252	deletion_7
-5	15	7	deletion	7	1253	deletion_7
-5	16	7	deletion	7	1254	deletion_7
-5	17	7	deletion	7	1255	deletion_7
-5	18	7	deletion	7	1256	deletion_7
-5	19	7	deletion	7	1257	deletion_7
-5	20	7	deletion	7	1258	deletion_7
-5	21	7	deletion	7	1259	deletion_7
-5	22	7	deletion	7	1260	deletion_7
-5	23	7	deletion	7	1261	deletion_7
-5	24	7	deletion	7	1262	deletion_7
-5	25	7	deletion	7	1263	deletion_7
-5	26	7	deletion	7	1264	deletion_7
-5	27	7	deletion	7	1265	deletion_7
-6	28	7	deletion	7	1266	deletion_7
-5	29	7	deletion	7	1267	deletion_7
-5	30	7	deletion	7	1268	deletion_7
-5	31	7	deletion	7	1269	deletion_7
-5	32	7	deletion	7	1270	deletion_7
-4	33	7	deletion	7	1271	deletion_7
-4	34	7	deletion	7	1272	deletion_7
-4	35	7	deletion	7	1273	deletion_7
-4	36	7	deletion	7	1274	deletion_7
-4	37	7	deletion	7	1275	deletion_7
-5	38	7	deletion	7	1276	deletion_7
-5	39	7	deletion	7	1277	deletion_7
-4	40	7	deletion	7	1278	deletion_7
-4	41	7	deletion	7	1279	deletion_7
-4	42	7	deletion	7	1280	deletion_7
-4	43	7	deletion	7	1281	deletion_7
-4	44	7	deletion	7	1282	deletion_7
-4	45	7	deletion	7	1283	deletion_7
-4	46	7	deletion	7	1284	deletion_7
-4	47	7	deletion	7	1285	deletion_7
-4	48	7	deletion	7	1286	deletion_7
-5	49	7	deletion	7	1287	deletion_7
-5	50	7	deletion	7	1288	deletion_7
-5	51	7	deletion	7	1289	deletion_7
-5	52	7	deletion	7	1290	deletion_7
-5	53	7	deletion	7	1291	deletion_7
-5	54	7	deletion	7	1292	deletion_7
-5	55	7	deletion	7	1293	deletion_7
-5	56	7	deletion	7	1294	deletion_7
-5	57	7	deletion	7	1295	deletion_7
-4	58	7	deletion	7	1296	deletion_7
0	59	7	deletion	7	1297	deletion_7
0	60	7	deletion	7	1298	deletion_7
0	61	7	deletion	7	1299	deletion_7
0	62	7	deletion	7	1300	deletion_7
-5	63	7	deletion	7	1301	deletion_7
-4	64	7	deletion	7	1302	deletion_7
-5	65	7	deletion	7	1303	deletion_7
-6	66	7	deletion	7	1304	deletion_7
-6	67	7	deletion	7	1305	deletion_7
-5	68	7	deletion	7	1306	deletion_7
-5	69	7	deletion	7	1307	deletion_7
-5	70	7	deletion	7	1308	deletion_7
-5	71	7	deletion	7	1309	deletion_7
-5	72	7	deletion	7	1310	deletion_7
-5	73	7	deletion	7	1311	deletion_7
-6	74	7	deletion	7	1312	deletion_7
-6	75	7	deletion	7	1313	deletion_7
-6	76	7	deletion	7	1314	deletion_7
-6	77	7	deletion	7	1315	deletion_7
-7	78	7	deletion	7	1316	deletion_7
-4	79	7	deletion	7	1317	deletion_7
-4	80	7	deletion	7	1318	deletion_7
-4	81	7	deletion	7	1319	deletion_7
-4	82	7	deletion	7	1320	deletion_7
-4	83	7	deletion	7	1321	deletion_7
-4	84	7	deletion	7	1322	deletion_7
-4	85	7	deletion	7	1323	deletion_7
-4	86	7	deletion	7	1324	deletion_7
-4	87	7	deletion	7	1325	deletion_7
-4	88	7	deletion	7	1326	deletion_7
-4	89	7	deletion	7	1327	deletion_7
-4	90	7	deletion	7	1328	deletion_7
-4	91	7	deletion	7	1329	deletion_7
-4	92	7	deletion	7	1330	deletion_7
-4	93	7	deletion	7	1331	deletion_7
-4	94	7	deletion	7	1332	deletion_7
-4	95	7	deletion	7	1333	deletion_7
-4	96	7	deletion	7	1334	deletion_7
-5	97	7	deletion	7	1335	deletion_7
-5	98	7	deletion	7	1336	deletion_7
-5	99	7	deletion	7	1337	deletion_7
-5	100	7	deletion	7	1338	deletion_7
-5	101	7	deletion	7	1339	deletion_7
-5	102	7	deletion	7	1340	deletion_7
-5	103	7	deletion	7	1341	deletion_7
-5	104	7	deletion	7	1342	deletion_7
-5	105	7	deletion	7	1343	deletion_7
-5	106	7	deletion	7	1344	deletion_7
-4	107	7	deletion	7	1345	deletion_7
-4	108	7	deletion	7	1346	deletion_7
-4	109	7	deletion	7	1347	deletion_7
-4	110	7	deletion	7	1348	deletion_7
-4	111	7	deletion	7	1349	deletion_7
-4	112	7	deletion	7	1350	deletion_7
-4	113	7	deletion	7	1351	deletion_7
-4	114	7	deletion	7	1352	deletion_7
-4	115	7	deletion	7	1353	deletion_7
-4	116	7	deletion	7	1354	deletion_7
-4	117	7	deletion	7	1355	deletion_7
-4	118	7	deletion	7	1356	deletion_7
-4	119	7	deletion	7	1357	deletion_7
-4	120	7	deletion	7	1358	deletion_7
-4	121	7	deletion	7	1359	deletion_7
-4	122	7	deletion	7	1360	deletion_7
-4	123	7	deletion	7	1361	deletion_7
-4	124	7	deletion	7	1362	deletion_7
-4	125	7	deletion	7	1363	deletion_7
-4	126	7	deletion	7	1364	deletion_7
-4	127	7	deletion	7	1365	deletion_7
-4	128	7	deletion	7	1366	deletion_7
-4	129	7	deletion	7	1367	deletion_7
-4	130	7	deletion	7	1368	deletion_7
-4	131	7	deletion	7	1369	deletion_7
-4	132	7	deletion	7	1370	deletion_7
-4	133	7	deletion	7	1371	deletion_7
-4	134	7	deletion	7	1372	deletion_7
-4	135	7	deletion	7	1373	deletion_7
-4	136	7	deletion	7	1374	deletion_7
-4	137	7	deletion	7	1375	deletion_7
-4	138	7	deletion	7	1376	deletion_7
-3	139	7	deletion	7	1377	deletion_7
-3	140	7	deletion	7	1378	deletion_7
-3	141	7	deletion	7	1379	deletion_7
-3	142	7	deletion	7	1380	deletion_7
-4	143	7	deletion	7	1381	deletion_7
-4	144	7	deletion	7	1382	deletion_7
-4	145	7	deletion	7	1383	deletion_7
-4	146	7	deletion	7	1384	deletion_7
-4	147	7	deletion	7	1385	deletion_7
-4	148	7	deletion	7	1386	deletion_7
-4	149	7	deletion	7	1387	deletion_7
-4	150	7	deletion	7	1388	deletion_7
-4	151	7	deletion	7	1389	deletion_7
-4	152	7	deletion	7	1390	deletion_7
-4	153	7	deletion	7	1391	deletion_7
-4	154	7	deletion	7	1392	deletion_7
-4	155	7	deletion	7	1393	deletion_7
-4	156	7	deletion	7	1394	deletion_7
-4	157	7	deletion	7	1395	deletion_7
-4	158	7	deletion	7	1396	deletion_7
-4	159	7	deletion	7	1397	deletion_7
-4	160	7	deletion	7	1398	deletion_7
-20	1	8	deletion	8	1399	deletion_8
-20	2	8	deletion	8	1400	deletion_8
-20	3	8	deletion	8	1401	deletion_8
-21	4	8	deletion	8	1402	deletion_8
-21	5	8	deletion	8	1403	deletion_8
-20	6	8	deletion	8	1404	deletion_8
-20	7	8	deletion	8	1405	deletion_8
-18	8	8	deletion	8	1406	deletion_8
-18	9	8	deletion	8	1407	deletion_8
-17	10	8	deletion	8	1408	deletion_8
-17	11	8	deletion	8	1409	deletion_8
-17	12	8	deletion	8	1410	deletion_8
-18	13	8	deletion	8	1411	deletion_8
-18	14	8	deletion	8	1412	deletion_8
-19	15	8	deletion	8	1413	deletion_8
-18	16	8	deletion	8	1414	deletion_8
-18	17	8	deletion	8	1415	deletion_8
-18	18	8	deletion	8	1416	deletion_8
-18	19	8	deletion	8	1417	deletion_8
-18	20	8	deletion	8	1418	deletion_8
-18	21	8	deletion	8	1419	deletion_8
-18	22	8	deletion	8	1420	deletion_8
-17	23	8	deletion	8	1421	deletion_8
-17	24	8	deletion	8	1422	deletion_8
-18	25	8	deletion	8	1423	deletion_8
-18	26	8	deletion	8	1424	deletion_8
-18	27	8	deletion	8	1425	deletion_8
-18	28	8	deletion	8	1426	deletion_8
-19	29	8	deletion	8	1427	deletion_8
-20	30	8	deletion	8	1428	deletion_8
-20	31	8	deletion	8	1429	deletion_8
-20	32	8	deletion	8	1430	deletion_8
-17	33	8	deletion	8	1431	deletion_8
-17	34	8	deletion	8	1432	deletion_8
-14	35	8	deletion	8	1433	deletion_8
-12	36	8	deletion	8	1434	deletion_8
-12	37	8	deletion	8	1435	deletion_8
-11	38	8	deletion	8	1436	deletion_8
-10	39	8	deletion	8	1437	deletion_8
-8	40	8	deletion	8	1438	deletion_8
-7	41	8	deletion	8	1439	deletion_8
-7	42	8	deletion	8	1440	deletion_8
-6	43	8	deletion	8	1441	deletion_8
-6	44	8	deletion	8	1442	deletion_8
0	45	8	deletion	8	1443	deletion_8
0	46	8	deletion	8	1444	deletion_8
0	47	8	deletion	8	1445	deletion_8
-6	48	8	deletion	8	1446	deletion_8
-6	49	8	deletion	8	1447	deletion_8
-7	50	8	deletion	8	1448	deletion_8
-7	51	8	deletion	8	1449	deletion_8
-7	52	8	deletion	8	1450	deletion_8
-8	53	8	deletion	8	1451	deletion_8
-8	54	8	deletion	8	1452	deletion_8
-8	55	8	deletion	8	1453	deletion_8
-8	56	8	deletion	8	1454	deletion_8
-8	57	8	deletion	8	1455	deletion_8
-8	58	8	deletion	8	1456	deletion_8
-8	59	8	deletion	8	1457	deletion_8
-8	60	8	deletion	8	1458	deletion_8
-8	61	8	deletion	8	1459	deletion_8
-8	62	8	deletion	8	1460	deletion_8
-8	63	8	deletion	8	1461	deletion_8
-8	64	8	deletion	8	1462	deletion_8
-7	65	8	deletion	8	1463	deletion_8
-7	66	8	deletion	8	1464	deletion_8
-6	67	8	deletion	8	1465	deletion_8
-6	68	8	deletion	8	1466	deletion_8
-6	69	8	deletion	8	1467	deletion_8
-6	70	8	deletion	8	1468	deletion_8
-7	71	8	deletion	8	1469	deletion_8
-7	72	8	deletion	8	1470	deletion_8
-7	73	8	deletion	8	1471	deletion_8
-6	74	8	deletion	8	1472	deletion_8
-6	75	8	deletion	8	1473	deletion_8
-6	76	8	deletion	8	1474	deletion_8
-6	77	8	deletion	8	1475	deletion_8
-6	78	8	deletion	8	1476	deletion_8
-6	79	8	deletion	8	1477	deletion_8
-6	80	8	deletion	8	1478	deletion_8
-5	81	8	deletion	8	1479	deletion_8
-5	82	8	deletion	8	1480	deletion_8
-5	83	8	deletion	8	1481	deletion_8
-5	84	8	deletion	8	1482	deletion_8
-6	85	8	deletion	8	1483	deletion_8
-7	86	8	deletion	8	1484	deletion_8
-7	87	8	deletion	8	1485	deletion_8
-7	88	8	deletion	8	1486	deletion_8
-7	89	8	deletion	8	1487	deletion_8
-7	90	8	deletion	8	1488	deletion_8
-6	91	8	deletion	8	1489	deletion_8
-6	92	8	deletion	8	1490	deletion_8
-6	93	8	deletion	8	1491	deletion_8
-6	94	8	deletion	8	1492	deletion_8
-6	95	8	deletion	8	1493	deletion_8
-7	96	8	deletion	8	1494	deletion_8
-7	97	8	deletion	8	1495	deletion_8
-7	98	8	deletion	8	1496	deletion_8
-8	99	8	deletion	8	1497	deletion_8
-8	100	8	deletion	8	1498	deletion_8
-8	101	8	deletion	8	1499	deletion_8
-8	102	8	deletion	8	1500	deletion_8
-9	103	8	deletion	8	1501	deletion_8
-9	104	8	deletion	8	1502	deletion_8
-8	105	8	deletion	8	1503	deletion_8
-7	106	8	deletion	8	1504	deletion_8
-7	107	8	deletion	8	1505	deletion_8
-7	108	8	deletion	8	1506	deletion_8
-8	109	8	deletion	8	1507	deletion_8
-8	110	8	deletion	8	1508	deletion_8
-8	111	8	deletion	8	1509	deletion_8
-7	112	8	deletion	8	1510	deletion_8
-8	113	8	deletion	8	1511	deletion_8
-7	114	8	deletion	8	1512	deletion_8
-8	115	8	deletion	8	1513	deletion_8
-8	116	8	deletion	8	1514	deletion_8
-9	117	8	deletion	8	1515	deletion_8
-7	118	8	deletion	8	1516	deletion_8
-7	119	8	deletion	8	1517	deletion_8
-5	120	8	deletion	8	1518	deletion_8
-5	121	8	deletion	8	1519	deletion_8
-5	122	8	deletion	8	1520	deletion_8
-5	123	8	deletion	8	1521	deletion_8
-5	124	8	deletion	8	1522	deletion_8
-5	125	8	deletion	8	1523	deletion_8
-5	126	8	deletion	8	1524	deletion_8
-5	127	8	deletion	8	1525	deletion_8
-5	128	8	deletion	8	1526	deletion_8
-5	129	8	deletion	8	1527	deletion_8
-5	130	8	deletion	8	1528	deletion_8
-7	131	8	deletion	8	1529	deletion_8
-7	132	8	deletion	8	1530	deletion_8
-7	133	8	deletion	8	1531	deletion_8
-7	134	8	deletion	8	1532	deletion_8
-7	135	8	deletion	8	1533	deletion_8
-7	136	8	deletion	8	1534	deletion_8
-7	137	8	deletion	8	1535	deletion_8
-7	138	8	deletion	8	1536	deletion_8
-7	139	8	deletion	8	1537	deletion_8
-7	140	8	deletion	8	1538	deletion_8
-7	141	8	deletion	8	1539	deletion_8
-7	142	8	deletion	8	1540	deletion_8
-6	143	8	deletion	8	1541	deletion_8
-6	144	8	deletion	8	1542	deletion_8
-6	145	8	deletion	8	1543	deletion_8
-6	146	8	deletion	8	1544	deletion_8
-6	147	8	deletion	8	1545	deletion_8
-6	1	9	deletion	9	1546	deletion_9
-8	2	9	deletion	9	1547	deletion_9
-8	3	9	deletion	9	1548	deletion_9
-8	4	9	deletion	9	1549	deletion_9
-8	5	9	deletion	9	1550	deletion_9
-8	6	9	deletion	9	1551	deletion_9
-8	7	9	deletion	9	1552	deletion_9
-8	8	9	deletion	9	1553	deletion_9
-8	9	9	deletion	9	1554	deletion_9
-8	10	9	deletion	9	1555	deletion_9
-8	11	9	deletion	9	1556	deletion_9
-7	12	9	deletion	9	1557	deletion_9
-6	13	9	deletion	9	1558	deletion_9
-6	14	9	deletion	9	1559	deletion_9
-8	15	9	deletion	9	1560	deletion_9
-7	16	9	deletion	9	1561	deletion_9
-7	17	9	deletion	9	1562	deletion_9
-7	18	9	deletion	9	1563	deletion_9
-5	19	9	deletion	9	1564	deletion_9
-6	20	9	deletion	9	1565	deletion_9
-5	21	9	deletion	9	1566	deletion_9
-5	22	9	deletion	9	1567	deletion_9
-6	23	9	deletion	9	1568	deletion_9
-6	24	9	deletion	9	1569	deletion_9
-5	25	9	deletion	9	1570	deletion_9
-5	26	9	deletion	9	1571	deletion_9
-5	27	9	deletion	9	1572	deletion_9
-6	28	9	deletion	9	1573	deletion_9
-6	29	9	deletion	9	1574	deletion_9
-5	30	9	deletion	9	1575	deletion_9
-6	31	9	deletion	9	1576	deletion_9
-6	32	9	deletion	9	1577	deletion_9
-6	33	9	deletion	9	1578	deletion_9
-4	34	9	deletion	9	1579	deletion_9
-2	35	9	deletion	9	1580	deletion_9
-2	36	9	deletion	9	1581	deletion_9
-4	37	9	deletion	9	1582	deletion_9
-4	38	9	deletion	9	1583	deletion_9
-2	39	9	deletion	9	1584	deletion_9
0	40	9	deletion	9	1585	deletion_9
0	41	9	deletion	9	1586	deletion_9
0	42	9	deletion	9	1587	deletion_9
0	43	9	deletion	9	1588	deletion_9
0	44	9	deletion	9	1589	deletion_9
0	45	9	deletion	9	1590	deletion_9
0	46	9	deletion	9	1591	deletion_9
0	47	9	deletion	9	1592	deletion_9
0	48	9	deletion	9	1593	deletion_9
0	49	9	deletion	9	1594	deletion_9
0	50	9	deletion	9	1595	deletion_9
0	51	9	deletion	9	1596	deletion_9
0	52	9	deletion	9	1597	deletion_9
0	53	9	deletion	9	1598	deletion_9
0	54	9	deletion	9	1599	deletion_9
0	55	9	deletion	9	1600	deletion_9
0	56	9	deletion	9	1601	deletion_9
0	57	9	deletion	9	1602	deletion_9
0	58	9	deletion	9	1603	deletion_9
0	59	9	deletion	9	1604	deletion_9
0	60	9	deletion	9	1605	deletion_9
0	61	9	deletion	9	1606	deletion_9
0	62	9	deletion	9	1607	deletion_9
0	63	9	deletion	9	1608	deletion_9
0	64	9	deletion	9	1609	deletion_9
0	65	9	deletion	9	1610	deletion_9
0	66	9	deletion	9	1611	deletion_9
0	67	9	deletion	9	1612	deletion_9
0	68	9	deletion	9	1613	deletion_9
0	69	9	deletion	9	1614	deletion_9
0	70	9	deletion	9	1615	deletion_9
0	71	9	deletion	9	1616	deletion_9
-3	72	9	deletion	9	1617	deletion_9
-3	73	9	deletion	9	1618	deletion_9
-3	74	9	deletion	9	1619	deletion_9
-3	75	9	deletion	9	1620	deletion_9
-4	76	9	deletion	9	1621	deletion_9
-1	77	9	deletion	9	1622	deletion_9
0	78	9	deletion	9	1623	deletion_9
-1	79	9	deletion	9	1624	deletion_9
-1	80	9	deletion	9	1625	deletion_9
-1	81	9	deletion	9	1626	deletion_9
-1	82	9	deletion	9	1627	deletion_9
0	83	9	deletion	9	1628	deletion_9
0	84	9	deletion	9	1629	deletion_9
0	85	9	deletion	9	1630	deletion_9
-1	86	9	deletion	9	1631	deletion_9
-1	87	9	deletion	9	1632	deletion_9
-1	88	9	deletion	9	1633	deletion_9
-1	89	9	deletion	9	1634	deletion_9
-1	90	9	deletion	9	1635	deletion_9
-1	91	9	deletion	9	1636	deletion_9
-1	92	9	deletion	9	1637	deletion_9
-1	93	9	deletion	9	1638	deletion_9
-1	94	9	deletion	9	1639	deletion_9
-1	95	9	deletion	9	1640	deletion_9
-1	96	9	deletion	9	1641	deletion_9
-1	97	9	deletion	9	1642	deletion_9
-1	98	9	deletion	9	1643	deletion_9
-1	99	9	deletion	9	1644	deletion_9
-1	100	9	deletion	9	1645	deletion_9
-1	101	9	deletion	9	1646	deletion_9
-1	102	9	deletion	9	1647	deletion_9
0	103	9	deletion	9	1648	deletion_9
0	104	9	deletion	9	1649	deletion_9
0	105	9	deletion	9	1650	deletion_9
-1	106	9	deletion	9	1651	deletion_9
-1	107	9	deletion	9	1652	deletion_9
-2	108	9	deletion	9	1653	deletion_9
-2	109	9	deletion	9	1654	deletion_9
-2	110	9	deletion	9	1655	deletion_9
-2	111	9	deletion	9	1656	deletion_9
-2	112	9	deletion	9	1657	deletion_9
-2	113	9	deletion	9	1658	deletion_9
-2	114	9	deletion	9	1659	deletion_9
-2	115	9	deletion	9	1660	deletion_9
-2	116	9	deletion	9	1661	deletion_9
-2	117	9	deletion	9	1662	deletion_9
-2	118	9	deletion	9	1663	deletion_9
-2	119	9	deletion	9	1664	deletion_9
-2	120	9	deletion	9	1665	deletion_9
-2	121	9	deletion	9	1666	deletion_9
-1	122	9	deletion	9	1667	deletion_9
-2	123	9	deletion	9	1668	deletion_9
-3	124	9	deletion	9	1669	deletion_9
-3	125	9	deletion	9	1670	deletion_9
-3	126	9	deletion	9	1671	deletion_9
-3	127	9	deletion	9	1672	deletion_9
-3	128	9	deletion	9	1673	deletion_9
-3	129	9	deletion	9	1674	deletion_9
-3	130	9	deletion	9	1675	deletion_9
-4	131	9	deletion	9	1676	deletion_9
-4	132	9	deletion	9	1677	deletion_9
-4	133	9	deletion	9	1678	deletion_9
-3	134	9	deletion	9	1679	deletion_9
